page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
131,pictures-parliament-MP-debate,Pictures of Parliament don’t tell the whole story,Facebook memes about MP attendance exclude important information.,https://www.fullfact.org/media/_versions/debatememeforweb_homepage_article.png,2021-05-11,https://www.fullfact.org/online/pictures-parliament-MP-debate/
131,bbc-income,How the BBC makes money,It’s not just funded by the licence fee or public money as the Sun suggested. Around 30% is from commercial operations.,https://www.fullfact.org/media/_versions/ra46p9_edit_homepage_article.jpg,2021-05-10,https://www.fullfact.org/news/bbc-income/
131,suicide-rates-lockdown,Sun wrong to claim lockdown doubled suicide rates,Evidence suggests suicides did not increase after the first lockdown.,https://www.fullfact.org/media/_versions/samaritans_stock_image_homepage_article.jpg,2021-05-10,https://www.fullfact.org/health/suicide-rates-lockdown/
131,letter-mhra-filled-false-covid-19-claims,Letter to MHRA is filled with false Covid-19 claims,These include falsehoods that all people who die after a positive Covid test are registered as having died of Covid and that the Covid vaccines are experimental.,https://www.fullfact.org/media/_versions/2bhaj8y_homepage_article.jpg,2021-05-10,https://www.fullfact.org/online/letter-mhra-filled-false-covid-19-claims/
131,do-not-resuscitate-video,Viral video includes lots of false claims and half truths,"These include claims that there is a blanket approach to DNACPRs on elderly and disabled people, that the Covid-19 vaccines are experimental and genocidal, and that the Covid-19 pandemic was …",https://www.fullfact.org/media/_versions/kate_shemirani_vid_homepage_article.jpg,2021-05-10,https://www.fullfact.org/health/do-not-resuscitate-video/
131,gas-leak-not-covid-19,New York Post’s use of old India gas leak picture causes confusion,"The paper used a picture of scenes from a gas leak in 2020, not Covid-19 in 2021.",https://www.fullfact.org/media/_versions/image_reused_homepage_article.jpg,2021-05-10,https://www.fullfact.org/health/gas-leak-not-covid-19/
131,prince-william-agenda-21,Prince William is not leading a global depopulation agenda,"Agenda 21 is a sustainable development plan published by the UN in 1992, not a “global depopulation plan”.",https://www.fullfact.org/media/_versions/fb_william_agenda_21_homepage_article.jpg,2021-05-07,https://www.fullfact.org/online/prince-william-agenda-21/
131,double-mutants,The term ‘double mutants’ doesn’t mean much,"This term has been used a lot in reference to the so-called ‘Indian variant’ of Covid-19 which has multiple mutations, and so do many of the other variants.",https://www.fullfact.org/media/_versions/indian_variant_homepage_article.jpg,2021-05-07,https://www.fullfact.org/health/double-mutants/
131,jo-johnson-dyson,The PM’s brother did not join Dyson days after tax texts,"Jo Johnson joined Dyson’s university, not the company, in February, but the texts were sent in March.",https://www.fullfact.org/media/_versions/e7f46b_(1)_homepage_article.jpg,2021-05-07,https://www.fullfact.org/online/jo-johnson-dyson/
132,2021-council-tax-boris-johnson,Boris Johnson repeats misleading council tax comparison,The Prime Minister claimed that band D average council tax is higher in Labour areas than Conservative ones. But band D rates are not a fair comparison. Average tax in …,https://www.fullfact.org/media/_versions/boris_johnson_homepage_article.jpg,2021-05-05,https://www.fullfact.org/economy/2021-council-tax-boris-johnson/
132,express-covid-map-makes-no-sense,This map in the Daily Express uses all the wrong numbers,No UK regions reported zero “new daily cases” of Covid-19 on the day before.,https://www.fullfact.org/media/_versions/mapleo_(1)_5_may_2021_homepage_article.jpg,2021-05-05,https://www.fullfact.org/health/express-covid-map-makes-no-sense/
132,google-domestic-abuse,Claims 163 million people searched ‘how to hit a woman so no one knows’ are untrue,The researcher behind the claim has publicly stated that her research methods were flawed.,https://www.fullfact.org/media/_versions/fb_domestic_abuse_homepage_article.jpg,2021-05-05,https://www.fullfact.org/online/google-domestic-abuse/
132,covid-vaccine-blood-clots,The risk of vaccination does not rise when Covid-19 becomes scarcer,What changes is the balance of risk—meaning that for some people the risk of getting seriously ill with Covid eventually becomes even smaller than the risk from vaccination.,https://www.fullfact.org/media/_versions/sun_tele_clots__homepage_article.jpg,2021-05-05,https://www.fullfact.org/health/covid-vaccine-blood-clots/
132,viral-video-covid-vaccine,Influencer video full of untrue vaccine claims,These include false claims that all animals in Covid vaccine trials died and that vaccines can change your DNA.,https://www.fullfact.org/media/_versions/fb_kate_shemirani__homepage_article.jpg,2021-04-30,https://www.fullfact.org/online/viral-video-covid-vaccine/
132,depression-headline-telegraph,Telegraph headline linking depression and social media isn't backed up by article,A Telegraph article with a headline about teenage depression doubling due to social media did not get this information from the study it cites.,https://www.fullfact.org/media/_versions/depression_piece_homepage_article.jpg,2021-04-30,https://www.fullfact.org/health/depression-headline-telegraph/
132,cameron-highlanders-photo,'Fake' WW1 photo contains kernel of truth,A photo of a WW1 battalion after returning from war in 1918 is not real. But it is based on real events.,https://www.fullfact.org/media/_versions/drvw2pbxcamd4r2_edit_homepage_article.jpg,2021-04-30,https://www.fullfact.org/online/cameron-highlanders-photo/
132,donkey-being-carried,"Donkey being carried out of compassion, not self-preservation","The donkey in a widely shared image was carried by soldiers because it was too weak to keep up, not in order to stop it from detonating landmines.",https://www.fullfact.org/media/_versions/donkey_piece_homepage_article.jpg,2021-04-30,https://www.fullfact.org/online/donkey-being-carried/
132,bill-gates-has-not-bought-telegram,Bill Gates has not bought Telegram,Instagram post falsely claims Bill Gates has bought the messaging app Telegram.,https://www.fullfact.org/media/_versions/bill_gates_2_homepage_article.jpg,2021-04-29,https://www.fullfact.org/online/bill-gates-has-not-bought-telegram/
132,investigations-adviser-ministers-interests,Independent adviser can't launch investigations into ministers—they should,"The adviser can raise issues of concern confidentially with the Prime Minister, but not trigger investigations.",https://www.fullfact.org/media/_versions/dh5fmyscaled_homepage_article.jpg,2021-04-29,https://www.fullfact.org/news/investigations-adviser-ministers-interests/
132,boris-johnson-james-dyson-texts-share,Boris Johnson promised to publish his Dyson communications—we’re still waiting on “all the details”,The Prime Minister originally said he would share ‘all the details’ with the House of Commons and ‘communications’ would be published.,https://www.fullfact.org/media/_versions/w3tn5c_29_april_2021_homepage_article.jpg,2021-04-29,https://www.fullfact.org/news/boris-johnson-james-dyson-texts-share/
132,photo-of-mike-tyson-in-plan-demic-t-shirt-has-been-edited,Photo of Mike Tyson in ‘Plan-Demic’ t-shirt has been edited,A photo of Mike Tyson wearing a t-shirt promoting the ‘Plan-Demic’ conspiracy theory has been altered,https://www.fullfact.org/media/_versions/mike_tyson_homepage_article.jpg,2021-04-29,https://www.fullfact.org/online/photo-of-mike-tyson-in-plan-demic-t-shirt-has-been-edited/
133,lorraine-kelly-himalayas,Viewers spot Lorraine Kelly Himalayas gaffe,The TV personality claimed photos showed how visibility of the Himalayas changed after lockdown. The ‘before’ image was edited and not real.,https://www.fullfact.org/media/_versions/lorraine_homepage_article.png,2021-04-29,https://www.fullfact.org/online/lorraine-kelly-himalayas/
133,no-evidence-rapper-dmx-had-covid-19-vaccine-his-death,No evidence rapper DMX had Covid-19 vaccine before his death,There is no evidence that rapper DMX had a Covid-19 vaccine before he died of a heart attack.,https://www.fullfact.org/media/_versions/dmx_2_homepage_article.jpg,2021-04-29,https://www.fullfact.org/online/no-evidence-rapper-dmx-had-covid-19-vaccine-his-death/
133,priti-patel-eyebrows-ppe,"Home Office denies £77,000 was spent on eyebrows and beauty products","The Home Office said the sum was spent on PPE, not beauty products.",https://www.fullfact.org/media/_versions/fb_patel_brows2__homepage_article.jpg,2021-04-29,https://www.fullfact.org/online/priti-patel-eyebrows-ppe/
133,queen-philip-laughing-at-bees,Prince Philip did not dress up in a bearskin for a prank,"He was the Colonel of the Grenadier Guards, and this was his uniform. A famous photograph shows him and the Queen laughing when an event was disrupted by bees.",https://www.fullfact.org/media/_versions/g3fk0j_29_april_2021_homepage_article.jpg,2021-04-29,https://www.fullfact.org/online/queen-philip-laughing-at-bees/
133,downing-street-refurbishment,Images of decorated room are not the Downing Street refurbishment,"It is a picture taken from previous work of interior designer and co-founder of Soane Britain, Lulu Lytle.",https://www.fullfact.org/media/_versions/refurb_piece_downingstreet_homepage_article.jpg,2021-04-29,https://www.fullfact.org/online/downing-street-refurbishment/
133,police-car-MOT,Police cars don’t need MOT registration,"Some categories of vehicles, including police vehicles, don’t have to have an up-to-date MOT registration.",https://www.fullfact.org/media/_versions/fb_mot_homepage_article.jpg,2021-04-29,https://www.fullfact.org/online/police-car-MOT/
133,ketchup-covid-positive-lateral-flow-test,Ketchup did not ‘test positive’ for Covid-19,You’re more likely to get a false negative than a false positive from a lateral flow test.,https://www.fullfact.org/media/_versions/fb_ketchup_lft_homepage_article.jpg,2021-04-29,https://www.fullfact.org/online/ketchup-covid-positive-lateral-flow-test/
133,guardian-conservative-poll-support-cummings,Conservative support may have fallen—but not when the Guardian says it did,"The poll in question was conducted before coverage of a disagreement between Number 10 and Dominic Cummings, so this could not have affected the results, as suggested.",https://www.fullfact.org/media/_versions/2d7kf41_27_april_2021_homepage_article.jpg,2021-04-27,https://www.fullfact.org/news/guardian-conservative-poll-support-cummings/
133,lateral-flow,"What are lateral flow tests, and why do the numbers of false positives keep changing?","Lateral flow tests have been used for a little while now. Here we talk about how accurate they are, and why so many different numbers on false positives are being …",https://www.fullfact.org/media/_versions/lateral_flow_test_homepage_article.jpg,2021-04-27,https://www.fullfact.org/health/lateral-flow/
133,lockdown-march-size,There were nowhere near one million people at the anti-lockdown march,The march passed under Waterloo Bridge in 50 minutes. It’s unfeasible that one million people could pass through that space in 50 minutes.,https://www.fullfact.org/media/_versions/2fjnyre_edit_homepage_article.jpg,2021-04-27,https://www.fullfact.org/online/lockdown-march-size/
133,puppies-canine-coronavirus,BBC wrong to say puppies died of Covid-19,The BBC’s live blog confused Covid-19 with canine coronavirus,https://www.fullfact.org/media/_versions/covid_puppies_homepage_article.jpg,2021-04-27,https://www.fullfact.org/health/puppies-canine-coronavirus/
